State,County,Claims,Latitude,Longitude,MTRS
California,Sierra,3,39.625846993,-120.862410495,21 0200N 0100E 004
California,Sierra,3,39.6254658990001,-120.898861741,21 0200N 0100E 006
California,Sierra,7,39.6139725140001,-120.898767865,21 0200N 0100E 007
California,Sierra,4,39.613866025,-120.880158971,21 0200N 0100E 008
California,Sierra,12,39.6139577660001,-120.861676267,21 0200N 0100E 009
California,Sierra,4,39.613658742,-120.843117849,21 0200N 0100E 010
California,Sierra,11,39.6138712810001,-120.82464968,21 0200N 0100E 011
California,Sierra,1,39.613807384,-120.805714298,21 0200N 0100E 012
California,Sierra,6,39.59940794,-120.805771138,21 0200N 0100E 013
California,Sierra,6,39.599400299,-120.824386711,21 0200N 0100E 014
California,Sierra,4,39.599106659,-120.842127118,21 0200N 0100E 015
California,Sierra,8,39.5988516900001,-120.86026751899999,21 0200N 0100E 016
California,Sierra,2,39.5990418980001,-120.879638166,21 0200N 0100E 017
California,Sierra,3,39.599344386,-120.898759571,21 0200N 0100E 018
California,Sierra,2,39.58465268,-120.898734796,21 0200N 0100E 019
California,Sierra,1,39.584865531,-120.88002912700001,21 0200N 0100E 020
California,Sierra,4,39.5848618270001,-120.86067438100001,21 0200N 0100E 021
California,Sierra,5,39.585020211,-120.84233455399999,21 0200N 0100E 022
California,Sierra,9,39.5850727100001,-120.824508189,21 0200N 0100E 023
California,Sierra,15,39.585063428000105,-120.80601378799999,21 0200N 0100E 024
California,Sierra,1,39.571133934,-120.80575925,21 0200N 0100E 025
California,Sierra,5,39.5707630050001,-120.824035153,21 0200N 0100E 026
California,Sierra,2,39.570808345,-120.841971808,21 0200N 0100E 027
California,Sierra,7,39.5703376910001,-120.880689174,21 0200N 0100E 029
California,Sierra,7,39.555907812,-120.881171501,21 0200N 0100E 032
California,Sierra,9,39.556577394,-120.861737103,21 0200N 0100E 033
California,Sierra,6,39.5566120400001,-120.842002612,21 0200N 0100E 034
California,Sierra,9,39.556710713,-120.82369634700001,21 0200N 0100E 035
California,Sierra,6,39.557104386999995,-120.805367496,21 0200N 0100E 036
California,Sierra,1,39.6261346590001,-120.689087695,21 0200N 0110E 001
California,Sierra,4,39.6260214960001,-120.726307479,21 0200N 0110E 003
California,Sierra,6,39.6255111150001,-120.764735087,21 0200N 0110E 005
California,Sierra,4,39.625548124,-120.785238135,21 0200N 0110E 006
California,Sierra,4,39.6138360890001,-120.78493990700001,21 0200N 0110E 007
California,Sierra,3,39.6137370060001,-120.76457741600001,21 0200N 0110E 008
California,Sierra,5,39.613775981000096,-120.74577316799999,21 0200N 0110E 009
California,Sierra,3,39.6138406970001,-120.726640074,21 0200N 0110E 010
California,Sierra,3,39.599283758000105,-120.70807594200001,21 0200N 0110E 014
California,Sierra,5,39.5993482470001,-120.72673091799999,21 0200N 0110E 015
California,Sierra,6,39.5994032450001,-120.745687036,21 0200N 0110E 016
California,Sierra,8,39.5994318940001,-120.764358361,21 0200N 0110E 017
California,Sierra,8,39.5994037400001,-120.78487726,21 0200N 0110E 018
California,Sierra,2,39.585225811,-120.784823481,21 0200N 0110E 019
California,Sierra,3,39.585502712,-120.689390879,21 0200N 0110E 024
California,Sierra,4,39.571907423,-120.689442874,21 0200N 0110E 025
California,Sierra,3,39.571819872,-120.708170144,21 0200N 0110E 026
California,Sierra,10,39.57151594,-120.745649303,21 0200N 0110E 028
California,Sierra,5,39.5574840720001,-120.784792324,21 0200N 0110E 031
California,Sierra,7,39.557560718000005,-120.76404443,21 0200N 0110E 032
California,Sierra,2,39.557659404,-120.74563953200001,21 0200N 0110E 033
California,Sierra,3,39.5577813350001,-120.726949411,21 0200N 0110E 034
California,Sierra,6,39.557913813,-120.70817228799999,21 0200N 0110E 035
California,Sierra,2,39.6264728670001,-120.57651565799999,21 0200N 0120E 001
California,Sierra,4,39.6264493990001,-120.595247389,21 0200N 0120E 002
California,Sierra,2,39.626381908,-120.61407552200001,21 0200N 0120E 003
California,Sierra,1,39.613995597,-120.67064632700001,21 0200N 0120E 007
California,Sierra,4,39.614223978000005,-120.614116415,21 0200N 0120E 010
California,Sierra,1,39.614386386999996,-120.595225069,21 0200N 0120E 011
California,Sierra,3,39.6144168210001,-120.576499635,21 0200N 0120E 012
California,Sierra,2,39.6000207500001,-120.57648878200001,21 0200N 0120E 013
California,Sierra,2,39.600033787,-120.59517938200001,21 0200N 0120E 014
California,Sierra,1,39.5856052250001,-120.61415157,21 0200N 0120E 022
California,Sierra,5,39.585644126,-120.595234735,21 0200N 0120E 023
California,Sierra,2,39.58556487,-120.576465415,21 0200N 0120E 024
California,Sierra,2,39.5714359790001,-120.595238342,21 0200N 0120E 026
California,Sierra,9,39.5715394150001,-120.614123614,21 0200N 0120E 027
California,Sierra,6,39.5718499010001,-120.67062432,21 0200N 0120E 030
California,Sierra,8,39.5578991960001,-120.67063570799999,21 0200N 0120E 031
California,Sierra,11,39.557799232,-120.65171032,21 0200N 0120E 032
California,Sierra,3,39.557642492000106,-120.632937883,21 0200N 0120E 033
California,Sierra,1,39.557462994,-120.6141635,21 0200N 0120E 034
California,Sierra,2,39.5572311710001,-120.595283649,21 0200N 0120E 035
California,Sierra,1,39.557015409,-120.57644109600001,21 0200N 0120E 036
California,Sierra,2,39.626500075,-120.53932399799999,21 0200N 0130E 005
California,Sierra,1,39.614373329,-120.539347514,21 0200N 0130E 008
California,Sierra,9,39.709564715999996,-120.92270852899999,21 0210N 0090E 001
California,Sierra,5,39.6949827330001,-120.922844348,21 0210N 0090E 012
California,Sierra,1,39.680437134,-120.92292177,21 0210N 0090E 013
California,Sierra,6,39.665714983,-120.960502981,21 0210N 0090E 022
California,Sierra,2,39.665711436,-120.94181374899999,21 0210N 0090E 023
California,Sierra,1,39.665820495,-120.922909984,21 0210N 0090E 024
California,Sierra,3,39.651226122,-120.92297917100001,21 0210N 0090E 025
California,Sierra,1,39.6511664590001,-120.941828449,21 0210N 0090E 026
California,Sierra,5,39.6510338570001,-120.96047221,21 0210N 0090E 027
California,Sierra,3,39.6366126130001,-120.94171996200001,21 0210N 0090E 035
California,Sierra,4,39.6367067580001,-120.92306424899999,21 0210N 0090E 036
California,Sierra,1,39.710107412000106,-120.809706389,21 0210N 0100E 001
California,Sierra,6,39.709942896,-120.828210384,21 0210N 0100E 002
California,Sierra,5,39.7097905520001,-120.847163854,21 0210N 0100E 003
California,Sierra,4,39.709639833000004,-120.884925904,21 0210N 0100E 005
California,Sierra,8,39.7095853820001,-120.903843405,21 0210N 0100E 006
California,Sierra,3,39.695003727,-120.90393566899999,21 0210N 0100E 007
California,Sierra,4,39.6951068230001,-120.866077924,21 0210N 0100E 009
California,Sierra,18,39.6952340380001,-120.847161905,21 0210N 0100E 010
California,Sierra,5,39.695563985,-120.82811596399999,21 0210N 0100E 011
California,Sierra,4,39.6959476820001,-120.809408152,21 0210N 0100E 012
California,Sierra,3,39.6811309940001,-120.827946404,21 0210N 0100E 014
California,Sierra,4,39.6806641690001,-120.847127282,21 0210N 0100E 015
California,Sierra,3,39.680502174000004,-120.86610821100001,21 0210N 0100E 016
California,Sierra,4,39.6804725040001,-120.885065313,21 0210N 0100E 017
California,Sierra,2,39.680448332,-120.90401658799999,21 0210N 0100E 018
California,Sierra,4,39.6658514120001,-120.904065158,21 0210N 0100E 019
California,Sierra,1,39.665892365,-120.885135507,21 0210N 0100E 020
California,Sierra,2,39.665923838000005,-120.86613134,21 0210N 0100E 021
California,Sierra,1,39.666096806,-120.847072679,21 0210N 0100E 022
California,Sierra,8,39.667068451,-120.808764028,21 0210N 0100E 024
California,Sierra,6,39.6523510260001,-120.808511131,21 0210N 0100E 025
California,Sierra,2,39.651967911999996,-120.82765769299999,21 0210N 0100E 026
California,Sierra,2,39.6515776190001,-120.84698524,21 0210N 0100E 027
California,Sierra,1,39.6514289850001,-120.866131293,21 0210N 0100E 028
California,Sierra,1,39.6513489980001,-120.88520975799999,21 0210N 0100E 029
California,Sierra,6,39.651255852000105,-120.904142389,21 0210N 0100E 030
California,Sierra,3,39.6367611310001,-120.90425053700001,21 0210N 0100E 031
California,Sierra,2,39.636995893000105,-120.86611782700001,21 0210N 0100E 033
California,Sierra,1,39.6370894730001,-120.846830176,21 0210N 0100E 034
California,Sierra,6,39.637305362000106,-120.82748976299999,21 0210N 0100E 035
California,Sierra,1,39.711023706999995,-120.750140476,21 0210N 0110E 004
California,Sierra,1,39.710732076999996,-120.78962627799999,21 0210N 0110E 006
California,Sierra,4,39.69619162900009,-120.789888663,21 0210N 0110E 007
California,Sierra,3,39.6965224150001,-120.75025836200001,21 0210N 0110E 009
California,Sierra,6,39.681912895,-120.750420256,21 0210N 0110E 016
California,Sierra,1,39.681786687000105,-120.76997205,21 0210N 0110E 017
California,Sierra,4,39.681779786,-120.789820263,21 0210N 0110E 018
California,Sierra,1,39.667231412,-120.789673126,21 0210N 0110E 019
California,Sierra,1,39.6672363750001,-120.77004610600001,21 0210N 0110E 020
California,Sierra,3,39.66734835400009,-120.750558575,21 0210N 0110E 021
California,Sierra,1,39.6529983950001,-120.711914139,21 0210N 0110E 026
California,Sierra,4,39.6526759650001,-120.75063115299999,21 0210N 0110E 028
California,Sierra,3,39.652540313,-120.770130668,21 0210N 0110E 029
California,Sierra,2,39.652503552,-120.78945713899999,21 0210N 0110E 030
California,Sierra,1,39.6375718050001,-120.78923911,21 0210N 0110E 031
California,Sierra,7,39.637644779,-120.77012544,21 0210N 0110E 032
California,Sierra,3,39.6377639090001,-120.750761855,21 0210N 0110E 033
California,Sierra,1,39.6382511320001,-120.73111480799999,21 0210N 0110E 034
California,Sierra,2,39.6383610940001,-120.711844605,21 0210N 0110E 035
California,Sierra,1,39.6972548800001,-120.63632024299999,21 0210N 0120E 009
California,Sierra,2,39.6973678430001,-120.61743606,21 0210N 0120E 010
California,Sierra,3,39.697381287,-120.598571739,21 0210N 0120E 011
California,Sierra,2,39.697201003,-120.57940536299999,21 0210N 0120E 012
California,Sierra,3,39.6829312260001,-120.57947061,21 0210N 0120E 013
California,Sierra,7,39.6831635450001,-120.598507695,21 0210N 0120E 014
California,Sierra,1,39.6831625610001,-120.61747325399999,21 0210N 0120E 015
California,Sierra,1,39.6683082910001,-120.636153977,21 0210N 0120E 021
California,Sierra,2,39.6684666260001,-120.617417979,21 0210N 0120E 022
California,Sierra,3,39.6534196790001,-120.57930330399999,21 0210N 0120E 025
California,Sierra,3,39.65346538900009,-120.598328334,21 0210N 0120E 026
California,Sierra,3,39.653501224,-120.617359021,21 0210N 0120E 027
California,Sierra,1,39.6386918700001,-120.617318,21 0210N 0120E 034
California,Sierra,6,39.6386972660001,-120.598309871,21 0210N 0120E 035
California,Sierra,1,39.638725434,-120.57930011799999,21 0210N 0120E 036
California,Sierra,4,39.738683992000105,-120.923841675,21 0220N 0090E 025
California,Sierra,6,39.7242003480001,-120.923844715,21 0220N 0090E 036
California,Sierra,8,39.7679500900001,-120.867231905,21 0220N 0100E 016
California,Sierra,7,39.7531667320001,-120.905058778,21 0220N 0100E 019
California,Sierra,11,39.75331964,-120.886124834,21 0220N 0100E 020
California,Sierra,2,39.7534064860001,-120.867237498,21 0220N 0100E 021
California,Sierra,4,39.7389602590001,-120.867228427,21 0220N 0100E 028
California,Sierra,14,39.738889509,-120.886096133,21 0220N 0100E 029
California,Sierra,6,39.7387989800001,-120.904992035,21 0220N 0100E 030
California,Sierra,7,39.724258278,-120.905002074,21 0220N 0100E 031
California,Sierra,7,39.724303094,-120.88611403,21 0220N 0100E 032
California,Siskiyou,3,41.201942855,-123.309053575,15 0090N 0080E 006
California,Siskiyou,1,41.186468888,-123.29109844799999,15 0090N 0080E 008
California,Siskiyou,1,41.18653627200009,-123.277181676,15 0090N 0080E 009
California,Siskiyou,1,41.170758703000004,-123.29207580799999,15 0090N 0080E 017
California,Siskiyou,3*,41.29030714624521,-123.36593110930599,15 0100N 0070E 003
California,Siskiyou,1*,41.2753623670767,-123.365970332365,15 0100N 0070E 010
California,Siskiyou,1*,41.27566683956979,-123.346860012313,15 0100N 0070E 011
California,Siskiyou,3*,41.2611529864748,-123.32737014770399,15 0100N 0070E 013
California,Siskiyou,1*,41.260832570847896,-123.34685945565799,15 0100N 0070E 014
California,Siskiyou,2,41.276463246,-123.308296753,15 0100N 0080E 007
California,Siskiyou,3,41.276452977000105,-123.289222063,15 0100N 0080E 008
California,Siskiyou,4,41.276406787,-123.275334447,15 0100N 0080E 009
California,Siskiyou,4,41.2619357620001,-123.308060613,15 0100N 0080E 018
California,Siskiyou,3,41.247386426999995,-123.30817666,15 0100N 0080E 019
California,Siskiyou,4,41.2471917920001,-123.289669588,15 0100N 0080E 020
California,Siskiyou,3,41.232324234000004,-123.276094124,15 0100N 0080E 028
California,Siskiyou,1,41.232480674,-123.28981675600001,15 0100N 0080E 029
California,Siskiyou,1,41.2325747250001,-123.3084779,15 0100N 0080E 030
California,Siskiyou,4,41.217404448,-123.30866023899999,15 0100N 0080E 031
California,Siskiyou,2*,41.37644904575129,-123.441376867276,15 0110N 0060E 001
California,Siskiyou,4*,41.3763250817711,-123.460941738445,15 0110N 0060E 002
California,Siskiyou,1*,41.3771422556482,-123.342604774608,15 0110N 0070E 002
California,Siskiyou,2*,41.376578184512404,-123.42257821721901,15 0110N 0070E 006
California,Siskiyou,5*,41.3617985496378,-123.422213790662,15 0110N 0070E 007
California,Siskiyou,1*,41.3620294606835,-123.402367922324,15 0110N 0070E 008
California,Siskiyou,2*,41.347799840570005,-123.38204422735201,15 0110N 0070E 016
California,Siskiyou,1*,41.34760445404061,-123.402083281718,15 0110N 0070E 017
California,Siskiyou,4*,41.3335294427776,-123.40182855091601,15 0110N 0070E 020
California,Siskiyou,6*,41.333758442112,-123.381941234422,15 0110N 0070E 021
California,Siskiyou,2*,41.3340227904931,-123.362634343863,15 0110N 0070E 022
California,Siskiyou,3*,41.319633883709294,-123.38181428263701,15 0110N 0070E 028
California,Siskiyou,2*,41.305115614003896,-123.38170407233801,15 0110N 0070E 033
California,Siskiyou,4*,41.30538823014,-123.36240156623998,15 0110N 0070E 034
California,Siskiyou,2,41.466157599,-123.50320769700001,15 0120N 0060E 004
California,Siskiyou,1,41.4435093720001,-123.507416154,15 0120N 0060E 009
California,Siskiyou,4,41.42829213,-123.50579370700001,15 0120N 0060E 016
California,Siskiyou,3,41.4155510240001,-123.50269035299999,15 0120N 0060E 021
California,Siskiyou,3,41.40237043200009,-123.50228247700001,15 0120N 0060E 028
California,Siskiyou,1,41.3848031050001,-123.49903758100001,15 0120N 0060E 033
California,Siskiyou,1*,41.39052581614779,-123.482671849164,15 0120N 0060E 034
California,Siskiyou,1*,41.3905457252367,-123.46308933998002,15 0120N 0060E 035
California,Siskiyou,3*,41.5493287677783,-123.542171754801,15 0130N 0060E 005
California,Siskiyou,3*,41.534813963130105,-123.542002552855,15 0130N 0060E 008
California,Siskiyou,2*,41.52030111087711,-123.541834049741,15 0130N 0060E 017
California,Siskiyou,1*,41.5203504205987,-123.558901717628,15 0130N 0060E 018
California,Siskiyou,3*,41.5057885144479,-123.54166561504101,15 0130N 0060E 020
California,Siskiyou,3*,41.4912761745586,-123.54149724760599,15 0130N 0060E 029
California,Siskiyou,2*,41.4767313833058,-123.54131335860599,15 0130N 0060E 032
California,Siskiyou,1,41.4709711020001,-123.500113891,15 0130N 0060E 033
California,Siskiyou,2*,41.6221410408826,-123.49065381021099,15 0140N 0060E 011
California,Siskiyou,3,41.623575938,-123.469009516,15 0140N 0060E 012
California,Siskiyou,2*,41.6075428766488,-123.49054165928601,15 0140N 0060E 014
California,Siskiyou,1*,41.60765971988821,-123.50787072423799,15 0140N 0060E 015
California,Siskiyou,3,41.595393288000004,-123.512176508,15 0140N 0060E 022
California,Siskiyou,1*,41.57836314241021,-123.50772799728901,15 0140N 0060E 027
California,Siskiyou,5*,41.5783765298478,-123.525138507796,15 0140N 0060E 028
California,Siskiyou,3*,41.5638193210853,-123.524969480947,15 0140N 0060E 033
California,Siskiyou,2,41.6367720870001,-123.455032804,15 0140N 0070E 006
California,Siskiyou,2,41.622145232,-123.45505479399999,15 0140N 0070E 007
California,Siskiyou,1,41.651321327000105,-123.473241392,15 0150N 0060E 036
California,Siskiyou,1*,41.723170181505,-123.41681344969999,15 0150N 0070E 004
California,Siskiyou,7,41.7294188380001,-123.42906003700001,15 0150N 0070E 005
California,Siskiyou,2,41.716988545999996,-123.44900645799999,15 0150N 0070E 006
California,Siskiyou,2,41.708940322,-123.45462550100001,15 0150N 0070E 007
California,Siskiyou,1*,41.7089277560081,-123.435661890331,15 0150N 0070E 008
California,Siskiyou,1*,41.6940053763109,-123.359909777808,15 0150N 0070E 013
California,Siskiyou,2,41.6882753940001,-123.442047305,15 0150N 0070E 017
California,Siskiyou,2,41.700026354,-123.445110927,15 0150N 0070E 018
California,Siskiyou,1,41.682991658,-123.43892701,15 0150N 0070E 020
California,Siskiyou,1*,41.679504411815,-123.35961578782499,15 0150N 0070E 024
California,Siskiyou,6*,41.6655251070545,-123.435639541555,15 0150N 0070E 029
California,Siskiyou,3*,41.66565978157449,-123.454768071035,15 0150N 0070E 030
California,Siskiyou,5,41.645606187000105,-123.45526792700001,15 0150N 0070E 031
California,Siskiyou,1*,41.651072325095,-123.43567144988998,15 0150N 0070E 032
California,Siskiyou,1,41.6805844450001,-123.349858,15 0150N 0080E 019
California,Siskiyou,1,41.6631816840001,-123.32481762100001,15 0150N 0080E 029
California,Siskiyou,1*,41.6649693600226,-123.33889414014,15 0150N 0080E 030
California,Siskiyou,1*,41.650486693681295,-123.316644462276,15 0150N 0080E 032
California,Siskiyou,3,41.806319112,-123.35530486799999,15 0160N 0070E 001
California,Siskiyou,1,41.7919787750001,-123.39405061,15 0160N 0070E 010
California,Siskiyou,2,41.7918674050001,-123.37486735799999,15 0160N 0070E 011
California,Siskiyou,3,41.791865665,-123.35560465100001,15 0160N 0070E 012
California,Siskiyou,2,41.777791805,-123.355895705,15 0160N 0070E 013
California,Siskiyou,1,41.7772771320001,-123.39421368100001,15 0160N 0070E 015
California,Siskiyou,1*,41.7633877133017,-123.393746237735,15 0160N 0070E 022
California,Siskiyou,2*,41.7637448528615,-123.37500147240499,15 0160N 0070E 023
California,Siskiyou,2*,41.7642845383576,-123.35574882661899,15 0160N 0070E 024
California,Siskiyou,2,41.749527835,-123.36111865299999,15 0160N 0070E 025
California,Siskiyou,1*,41.750247440907,-123.394067964874,15 0160N 0070E 027
California,Siskiyou,1,41.7308232350001,-123.430275871,15 0160N 0070E 032
California,Siskiyou,3*,41.736926796952,-123.413249834796,15 0160N 0070E 033
California,Siskiyou,1*,41.736971016668896,-123.394399916622,15 0160N 0070E 034
California,Siskiyou,1*,41.7370823728758,-123.356130275703,15 0160N 0070E 036
California,Siskiyou,3,41.8061272630001,-123.317192484,15 0160N 0080E 005
California,Siskiyou,1,41.8061669210001,-123.33624316299999,15 0160N 0080E 006
California,Siskiyou,2,41.79171101,-123.33646586299999,15 0160N 0080E 007
California,Siskiyou,3,41.7917496170001,-123.317386024,15 0160N 0080E 008
California,Siskiyou,2,41.7778782010001,-123.317302952,15 0160N 0080E 017
California,Siskiyou,3,41.777989727,-123.336651393,15 0160N 0080E 018
California,Siskiyou,1,41.764661462,-123.336660775,15 0160N 0080E 019
California,Siskiyou,2,41.7370743120001,-123.33679822200001,15 0160N 0080E 031
California,Siskiyou,1*,41.8833821033915,-123.558826463671,15 0170N 0060E 007
California,Siskiyou,2,41.8806325420001,-123.50290012299999,15 0170N 0060E 010
California,Siskiyou,5,41.879345308000005,-123.48404920600001,15 0170N 0060E 011
California,Siskiyou,4*,41.8779430739718,-123.466944430266,15 0170N 0060E 012
California,Siskiyou,1*,41.8662893803453,-123.48380301476601,15 0170N 0060E 014
California,Siskiyou,5*,41.8672993794033,-123.50238553890499,15 0170N 0060E 015
California,Siskiyou,1*,41.8681781437643,-123.520728855518,15 0170N 0060E 016
California,Siskiyou,1,41.891812832,-123.431165459,15 0170N 0070E 005
California,Siskiyou,3,41.874858892000105,-123.44657062600001,15 0170N 0070E 007
California,Siskiyou,1,41.8822736450001,-123.42860918299999,15 0170N 0070E 008
California,Siskiyou,2,41.8692165250001,-123.40685852799999,15 0170N 0070E 016
California,Siskiyou,1*,41.8637454088042,-123.431134068454,15 0170N 0070E 017
California,Siskiyou,1,41.855410175,-123.40354503799999,15 0170N 0070E 021
California,Siskiyou,1*,41.89286136050929,-123.33601993487,15 0170N 0080E 006
California,Siskiyou,1*,41.878492004624796,-123.33606390537201,15 0170N 0080E 007
California,Siskiyou,1*,41.8785541761974,-123.317316310201,15 0170N 0080E 008
California,Siskiyou,2,41.867824308,-123.3032209,15 0170N 0080E 016
California,Siskiyou,1*,41.8660733385647,-123.31748882349,15 0170N 0080E 017
California,Siskiyou,1*,41.854276274201496,-123.317637766666,15 0170N 0080E 020
California,Siskiyou,1,41.8541065700001,-123.303043095,15 0170N 0080E 021
California,Siskiyou,1*,41.8392082776503,-123.303100239916,15 0170N 0080E 028
California,Siskiyou,2*,41.8222075321858,-123.31721503205401,15 0170N 0080E 032
California,Siskiyou,2*,41.822052531706795,-123.302799824958,15 0170N 0080E 033
California,Siskiyou,3,41.9807605010001,-123.483594258,15 0180N 0060E 002
California,Siskiyou,2,41.9812864510001,-123.50250492,15 0180N 0060E 003
California,Siskiyou,1,41.9666331980001,-123.521785475,15 0180N 0060E 009
California,Siskiyou,1,41.9662473750001,-123.50270725600001,15 0180N 0060E 010
California,Siskiyou,2,41.9657832460001,-123.483924784,15 0180N 0060E 011
California,Siskiyou,1,41.950830486,-123.48427315200001,15 0180N 0060E 014
California,Siskiyou,1,41.9359719010001,-123.48443238799999,15 0180N 0060E 023
California,Siskiyou,1,41.9355010570001,-123.46729406,15 0180N 0060E 024
California,Siskiyou,4,41.9206573540001,-123.467475259,15 0180N 0060E 025
California,Siskiyou,2,41.9061425940001,-123.450213186,15 0180N 0070E 031
California,Siskiyou,1,41.906174152000105,-123.431423222,15 0180N 0070E 032
California,Siskiyou,1,41.9071084550001,-123.354936473,15 0180N 0070E 036
California,Siskiyou,1,41.9947580200001,-123.50241231700001,15 0190N 0060E 034
California,Siskiyou,4,41.9945051110001,-123.48321317700001,15 0190N 0060E 035
California,Siskiyou,1,41.993230837000105,-123.391011176,15 0190N 0070E 034
California,Siskiyou,2,41.0640888180001,-122.93585761799999,21 0370N 0090W 018
California,Siskiyou,1*,41.0672433779978,-122.95638529640199,21 0370N 0100W 013
California,Siskiyou,1*,41.067213195137,-122.97558432981701,21 0370N 0100W 014
California,Siskiyou,3*,41.0972835481581,-123.105604303205,21 0370N 0110W 003
California,Siskiyou,1*,41.08210945902511,-123.08839048966499,21 0370N 0110W 011
California,Siskiyou,1*,41.0821292302595,-123.071761827534,21 0370N 0110W 012
California,Siskiyou,2*,41.0974265462269,-123.178460526509,21 0370N 0120W 001
California,Siskiyou,1*,41.082267777531705,-123.178274824329,21 0370N 0120W 012
California,Siskiyou,2*,41.1673461308821,-123.036877456168,21 0380N 0100W 008
California,Siskiyou,1*,41.1673593468285,-123.01776352564899,21 0380N 0100W 009
California,Siskiyou,1*,41.1832270918515,-123.077089306276,21 0380N 0110W 001
California,Siskiyou,2*,41.182936113198,-123.133017669905,21 0380N 0110W 004
California,Siskiyou,1*,41.1673596889107,-123.094931411269,21 0380N 0110W 011
California,Siskiyou,1*,41.1673616591924,-123.07610220097901,21 0380N 0110W 012
California,Siskiyou,3*,41.136718843848904,-123.143727390828,21 0380N 0110W 020
California,Siskiyou,5*,41.13686115778,-123.127557593749,21 0380N 0110W 021
California,Siskiyou,1*,41.1370187170226,-123.109799444274,21 0380N 0110W 022
California,Siskiyou,2*,41.1228964821838,-123.10797194497299,21 0380N 0110W 027
California,Siskiyou,1*,41.122834514515795,-123.125867135656,21 0380N 0110W 028
California,Siskiyou,7*,41.122786502168395,-123.142943103036,21 0380N 0110W 029
California,Siskiyou,1*,41.1228219297553,-123.158765990697,21 0380N 0110W 030
California,Siskiyou,1*,41.110689046716,-123.142299644072,21 0380N 0110W 032
California,Siskiyou,3*,41.110609378905295,-123.106427412776,21 0380N 0110W 034
California,Siskiyou,2*,41.1827759967438,-123.209497242539,21 0380N 0120W 003
California,Siskiyou,6*,41.182777624089,-123.227293645616,21 0380N 0120W 004
California,Siskiyou,1*,41.182706991841,-123.26481388949499,21 0380N 0120W 006
California,Siskiyou,3*,41.16713931913979,-123.227942279171,21 0380N 0120W 009
California,Siskiyou,4*,41.1671534299912,-123.210113475429,21 0380N 0120W 010
California,Siskiyou,4*,41.167198946275604,-123.191546835143,21 0380N 0120W 011
California,Siskiyou,3*,41.1672005114835,-123.173671562964,21 0380N 0120W 012
California,Siskiyou,2*,41.15182807686821,-123.192080768384,21 0380N 0120W 014
California,Siskiyou,1*,41.1517435980367,-123.210714131534,21 0380N 0120W 015
California,Siskiyou,3*,41.1516909624134,-123.228575064699,21 0380N 0120W 016
California,Siskiyou,3*,41.1364556724584,-123.211311408442,21 0380N 0120W 022
California,Siskiyou,2*,41.1228161509295,-123.174797641537,21 0380N 0120W 025
California,Siskiyou,6*,41.122812426094896,-123.19306160108499,21 0380N 0120W 026
California,Siskiyou,2*,41.1227807457715,-123.21181921188,21 0380N 0120W 027
California,Siskiyou,1*,41.1108565309793,-123.17512809368601,21 0380N 0120W 036
California,Siskiyou,1,41.1961192410001,-122.249840426,21 0390N 0030W 030
California,Siskiyou,1,41.254347146,-122.42840301,21 0390N 0050W 010
California,Siskiyou,1,41.254159445,-122.409776044,21 0390N 0050W 011
California,Siskiyou,1,41.2397120730001,-122.428250891,21 0390N 0050W 015
California,Siskiyou,1*,41.2571750404662,-122.846852570345,21 0390N 0090W 001
California,Siskiyou,3,41.256851296,-122.84690611299999,21 0390N 0090W 012
California,Siskiyou,1,41.2408970820001,-122.88545263,21 0390N 0090W 015
California,Siskiyou,1,41.225641189,-122.90432407200001,21 0390N 0090W 021
California,Siskiyou,1*,41.2714946121386,-123.035492648908,21 0390N 0100W 005
California,Siskiyou,1*,41.2715122805123,-123.053794589988,21 0390N 0100W 006
California,Siskiyou,1,41.257133164,-122.982357596,21 0390N 0100W 011
California,Siskiyou,2,41.257262098000105,-122.96245631200001,21 0390N 0100W 012
California,Siskiyou,2,41.242116439,-122.962018441,21 0390N 0100W 013
California,Siskiyou,1,41.2425284350001,-122.982024127,21 0390N 0100W 014
California,Siskiyou,2,41.2424256480001,-122.998483513,21 0390N 0100W 015
California,Siskiyou,2*,41.2425214395612,-123.018152766699,21 0390N 0100W 016
California,Siskiyou,2*,41.2282566379397,-123.018538501407,21 0390N 0100W 021
California,Siskiyou,2,41.2279461310001,-122.981905807,21 0390N 0100W 023
California,Siskiyou,2,41.226929997000106,-122.96240650899999,21 0390N 0100W 024
California,Siskiyou,1*,41.217035826542,-123.027337472424,21 0390N 0100W 031
California,Siskiyou,3,41.271459021999995,-123.078893533,21 0390N 0110W 002
California,Siskiyou,4,41.2714527970001,-123.097947371,21 0390N 0110W 003
California,Siskiyou,3,41.271377445,-123.117100083,21 0390N 0110W 004
California,Siskiyou,3,41.271360367000106,-123.136325018,21 0390N 0110W 005
California,Siskiyou,1,41.271227153000005,-123.15108353299999,21 0390N 0110W 006
California,Siskiyou,2,41.256471214,-123.13644420899999,21 0390N 0110W 008
California,Siskiyou,1,41.2565404760001,-123.117123779,21 0390N 0110W 009
California,Siskiyou,3,41.2566878310001,-123.09806709700001,21 0390N 0110W 010
California,Siskiyou,2,41.2568525200001,-123.078974926,21 0390N 0110W 011
California,Siskiyou,1,41.2413427930001,-123.151533447,21 0390N 0110W 018
California,Siskiyou,1,41.1986375230001,-123.077002755,21 0390N 0110W 036
California,Siskiyou,3*,41.225473435956395,-123.261549589447,21 0390N 0120W 019
