gid,state,county,ftr_type,ftr_name,ftr_azimut,topo_name,topo_date,topo_scale,compiledby,remarks,gda_id,scanid,dir,longitude,latitude
84221,CA,Siskiyou,"Prospect Pit",,0,"Mount Eddy",1986,24000,"CA Dept Conserv",,5518929,293178,,-122.46555960099994,41.31418467300006
491069,CA,Siskiyou,"Gravel Pit",,0,Weed,1954,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5505059,301962,,-122.34792421999992,41.342079047000084
495865,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Weed,1954,62500,USGS,,5505059,301962,,-122.34815732399994,41.33722974700004
495893,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Weed,1954,62500,USGS,,5505059,301962,,-122.34001594699993,41.337961773000075
489768,CA,Siskiyou,Adit,,13,Dunsmuir,1954,62500,USGS,,5501555,297367,n,-122.2934483229999,41.18753174600005
50324,CA,Siskiyou,"Borrow Pit",,0,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,,-122.71553347499992,41.984904818000075
50328,CA,Siskiyou,"Borrow Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.70210125299991,41.85761883100008
50405,CA,Siskiyou,"Borrow Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.86471701799991,41.893892734000076
52978,CA,Siskiyou,Mine,,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv","Label without symbol. Point placed on building symbol and feature type inferred from label.",5509371,288647,,-122.77348310799994,41.99158303200005
60134,CA,Siskiyou,"Open Pit Mine","Bluejay Mine",0,"Cottonwood Peak",2001,24000,USGS,,5511647,100214,,-122.7435138219999,41.93269009100004
60142,CA,Siskiyou,"Open Pit Mine","Espee Mine",0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.77944657899991,41.97585212100006
60154,CA,Siskiyou,"Open Pit Mine","Cinnabar Mine",0,"Condrey Mtn.",1983,24000,"CA Dept Conserv",,5511399,289458,,-122.8793719009999,41.96159632000007
60177,CA,Siskiyou,"Open Pit Mine","Claye Mine",0,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,,-122.73181498199995,41.98344405000006
60183,CA,Siskiyou,"Open Pit Mine","New Year Mine",0,"Cottonwood Peak",2001,24000,USGS,,5511647,100214,,-122.7418691389999,41.93645915800005
83855,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.8335626089999,41.99326619200008
83891,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.83273033699993,41.995706374000065
83901,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.70536149399993,41.867514708000044
83916,CA,Siskiyou,"Prospect Pit",,0,"Condrey Mtn.",1983,24000,"CA Dept Conserv",,5511399,289458,,-122.94557499099994,41.96395166100007
83946,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.70450327099991,41.86848422300005
84006,CA,Siskiyou,"Prospect Pit",,0,"Condrey Mtn.",1983,24000,"CA Dept Conserv",,5511399,289458,,-122.94578781899992,41.96296976900004
84048,CA,Siskiyou,"Prospect Pit",,0,"Condrey Mtn.",1983,24000,"CA Dept Conserv",,5511399,289458,,-122.94360461899993,41.96535440900004
84059,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.8335796259999,41.99571761700008
84123,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.83537157399991,41.99504180000008
84148,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.70500431099993,41.86531491100004
84193,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.83618117099991,41.996083070000054
84266,CA,Siskiyou,"Prospect Pit",,0,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,,-122.7293459899999,41.91748394800004
84327,CA,Siskiyou,"Prospect Pit",,0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.83572122899994,41.99569988400009
84343,CA,Siskiyou,"Prospect Pit","Gold Bug Mine",0,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,,-122.7572857749999,41.90257847500004
371775,OR,Jackson,"Prospect Pit",,0,"Dutchman Peak",1983,24000,USGS,,5418118,279738,,-122.89698648199993,42.00325533100005
371795,OR,Jackson,"Prospect Pit",,0,"Dutchman Peak",1983,24000,USGS,,5418118,279738,,-122.89678089599994,42.00298121800006
494031,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.72676927099991,41.98653568600008
494052,CA,Siskiyou,"Mine Shaft",,0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.80046370899993,41.91087111100006
494064,CA,Siskiyou,"Mine Shaft",,0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.80083411999993,41.91030855000008
494974,CA,Siskiyou,"Open Pit Mine","Sterling Mine",0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.7371284919999,41.96698603400006
494987,CA,Siskiyou,"Open Pit Mine","Espee Mine",0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.77975465399993,41.97480806400006
494991,CA,Siskiyou,"Open Pit Mine","Cinnabar Mine",0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.87930298099991,41.95999634400005
495003,CA,Siskiyou,"Open Pit Mine","Bluejay Mine",0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.74318184099991,41.93285504600004
495014,CA,Siskiyou,"Open Pit Mine","Gold Bug Mine",0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.75852052999994,41.90252928100006
495017,CA,Siskiyou,"Open Pit Mine","New Year Mine",0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.74169705799994,41.93662411200006
495029,CA,Siskiyou,"Open Pit Mine","Clay Mine",0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.7348537279999,41.989057915000046
495909,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.86210662799994,41.858409592000044
495919,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.81999124899994,41.89257180300007
501119,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.70500576899991,41.865183175000084
501140,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.70405398399993,41.86782913500008
501147,CA,Siskiyou,"Prospect Pit",,0,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,,-122.80456601399993,41.919496966000054
501201,CA,Siskiyou,"Prospect Pit",,0,Ashland,1954,62500,USGS,,5544210,282229,,-122.73836238599989,42.00287777200003
501217,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6913419519999,41.925092292000045
501224,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.7034448419999,41.86781010000004
48611,CA,Siskiyou,Adit,Tunnel,2,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,n,-122.69250438899991,41.92522860200006
489940,CA,Siskiyou,Adit,,17,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.72767156299994,41.986410050000075
48422,CA,Siskiyou,Adit,,48,"Cottonwood Peak",1983,24000,USGS,,5511649,289562,ne,-122.74296484899992,41.98912111000004
48580,CA,Siskiyou,Adit,,42,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,ne,-122.7267052549999,41.91936978400008
489819,CA,Siskiyou,Adit,"Cinnabar Mine",38,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.7260782759999,41.917578906000074
489867,CA,Siskiyou,Adit,"Golden Rule Mine",37,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,ne,-122.75447169699993,41.93896772000005
489979,CA,Siskiyou,Adit,,59,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.6918559159999,41.92406436500005
48562,CA,Siskiyou,Adit,,111,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,e,-122.73426168399993,41.961587104000046
48710,CA,Siskiyou,Adit,"Last Chance Mine",93,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,e,-122.72995928799992,41.99192793200007
48822,CA,Siskiyou,Adit,"Lumgrey Mine",91,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,e,-122.75176953499994,41.914030266000054
489538,CA,Siskiyou,Adit,,93,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.7328816299999,41.994964689000085
489562,CA,Siskiyou,Adit,,84,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.72731940199992,41.890679575000036
489604,CA,Siskiyou,Adit,,86,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.7291582499999,41.88982296900008
489612,CA,Siskiyou,Adit,,101,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.7376805269999,41.960961239000085
489660,CA,Siskiyou,Adit,"Wiegel Mine",92,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.73688102799991,41.96001897200006
489712,CA,Siskiyou,Adit,,88,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.72808463699994,41.890245561000086
489720,CA,Siskiyou,Adit,"Last Chance Mine",85,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.73311767299992,41.99473626000008
489983,CA,Siskiyou,Adit,,76,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.7318917749999,41.99443930400008
48490,CA,Siskiyou,Adit,,128,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,se,-122.73726930899994,41.96025915600006
48528,CA,Siskiyou,Adit,Tunnel,132,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,se,-122.72743579699994,41.89112915700008
48584,CA,Siskiyou,Adit,"Wiegel Mine",120,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,se,-122.73694148399994,41.96016028100007
489560,CA,Siskiyou,Adit,,140,Hornbrook,1955,62500,USGS,,5679245,297737,se,-122.73306437299993,41.96184639900008
489789,CA,Siskiyou,Adit,,242,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,sw,-122.75255879499991,41.988942963000056
489863,CA,Siskiyou,Adit,"Iron Dyke Mine",242,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,sw,-122.75296692599994,41.989218029000085
489895,CA,Siskiyou,Adit,,226,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.75052961699993,41.989200682000046
489930,CA,Siskiyou,Adit,Tunnel,267,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,w,-122.7581979769999,41.933355927000036
489960,CA,Siskiyou,Adit,,292,Hornbrook,1955,62500,USGS,,5679245,297737,w,-122.73122742899994,41.87768962200005
48467,CA,Siskiyou,Adit,,334,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,nw,-122.72828149799994,41.918508433000056
48478,CA,Siskiyou,Adit,Tunnel,331,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,nw,-122.72932221899993,41.916140717000076
48509,CA,Siskiyou,Adit,"Smith Mine",313,"Mc Kinley Mtn.",1983,24000,"CA Dept Conserv",,5518233,292830,nw,-122.8606273399999,41.85810355700005
48534,CA,Siskiyou,Adit,Tunnel,297,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,nw,-122.73008286399994,41.87789207000009
48566,CA,Siskiyou,Adit,"Golden Rule Mine",309,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,nw,-122.75590819099995,41.93992588300006
48594,CA,Siskiyou,Adit,"Corbett Mine",293,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,nw,-122.73213498099994,41.951024638000035
48621,CA,Siskiyou,Adit,"Cinnabar Mine",330,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,nw,-122.72736275099993,41.91885260500004
48673,CA,Siskiyou,Adit,"Iron Dyke Mine",300,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,nw,-122.7527927189999,41.98981371800005
48768,CA,Siskiyou,Adit,"Trust Buster Mine",333,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,nw,-122.75814923899992,41.94084000400005
48780,CA,Siskiyou,Adit,,304,"Buckhorn Bally",1983,24000,"CA Dept Conserv",,5509371,288647,nw,-122.7524755209999,41.98997196400006
48825,CA,Siskiyou,Adit,"Bumblebee Mine",319,"Cottonwood Peak",2001,24000,USGS,,5511647,100214,nw,-122.7324100059999,41.946272785000076
364329,OR,Jackson,Adit,,299,"Dutchman Peak",1983,24000,USGS,,5418118,279738,nw,-122.89660100899994,42.00303261400006
489599,CA,Siskiyou,Adit,"Corbett Mine",303,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.73268936999995,41.953337446000035
489715,CA,Siskiyou,Adit,,318,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.72822930799992,41.91701735300006
489833,CA,Siskiyou,Adit,,318,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.7275154699999,41.91829274400004
489834,CA,Siskiyou,Adit,,326,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.7328150059999,41.946747291000065
489916,CA,Siskiyou,Adit,,325,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.7295427709999,41.91640821100009
489928,CA,Siskiyou,Adit,,301,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.73169570699991,41.952880589000074
489948,CA,Siskiyou,Adit,,322,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.72815316599991,41.91786444100006
490007,CA,Siskiyou,Adit,"Bumblebee Mine",327,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.73308911899994,41.94666734100008
48569,CA,Siskiyou,Adit,Tunnel,359,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,n,-122.69245477099992,41.92505392800007
48838,CA,Siskiyou,Adit,Tunnel,359,"Cottonwood Peak",1983,24000,"CA Dept Conserv",,5511649,289562,n,-122.69243868799992,41.92492721900004
489550,CA,Siskiyou,Adit,,348,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,n,-122.75484485399994,41.93805302700008
489676,CA,Siskiyou,Adit,,355,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.72737262099992,41.98527384400006
489698,CA,Siskiyou,Adit,,342,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,n,-122.7552121999999,41.938446156000055
489814,CA,Siskiyou,Adit,"Trust Buster Mine",345,"Condrey Mtn.",1955,62500,USGS,,5679224,297170,n,-122.75793150599992,41.93970140200008
50294,CA,Siskiyou,"Borrow Pit",,0,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,,-123.04228253299993,41.89828570700007
50312,CA,Siskiyou,"Borrow Pit",,0,"Seiad Valley",1980,24000,"CA Dept Conserv",,5523117,295123,,-123.1489930809999,41.76780667200006
50390,CA,Siskiyou,"Borrow Pit",,0,"Grider Valley",1981,24000,"CA Dept Conserv",,5514853,291026,,-123.15740185999994,41.740937544000076
83836,CA,Siskiyou,"Prospect Pit",,0,"Kangaroo Mtn.",1980,24000,"CA Dept Conserv",,5516319,291784,,-123.12840645799992,41.87842886300007
83870,CA,Siskiyou,"Prospect Pit",,0,"Kangaroo Mtn.",1980,24000,"CA Dept Conserv",,5516319,291784,,-123.13772983099994,41.88756788200004
83956,CA,Siskiyou,"Prospect Pit",,0,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,,-123.07603024799994,41.83630741200005
84033,CA,Siskiyou,"Prospect Pit",,0,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,,-123.12475581399991,41.88057161200004
84042,CA,Siskiyou,"Prospect Pit",,0,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,,-123.12504159799994,41.879932190000034
84091,CA,Siskiyou,"Prospect Pit",,0,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,,-123.08817846099993,41.863444240000035
84118,CA,Siskiyou,"Prospect Pit",,0,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,,-123.08918765399994,41.86274597400006
84288,CA,Siskiyou,"Prospect Pit",,0,"Kangaroo Mtn.",1980,24000,"CA Dept Conserv",,5516319,291784,,-123.12803850199992,41.878848523000045
84321,CA,Siskiyou,"Prospect Pit",,0,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,,-123.1252518529999,41.88037471300004
501234,CA,Siskiyou,"Prospect Pit",,0,"Seiad Valley",1955,62500,USGS,,5657979,301672,,-123.12432050899992,41.88073004700004
489959,CA,Siskiyou,Adit,,0,"Seiad Valley",1955,62500,USGS,,5657979,301672,n,-123.12368947599992,41.88045498100007
48538,CA,Siskiyou,Adit,Mine,50,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,ne,-123.07664152599995,41.83663584800007
48785,CA,Siskiyou,Adit,,65,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,ne,-123.1000994659999,41.89633725500005
489570,CA,Siskiyou,Adit,,64,"Seiad Valley",1955,62500,USGS,,5657979,301672,ne,-123.07690230499992,41.83652951800008
489873,CA,Siskiyou,Adit,,42,"Seiad Valley",1955,62500,USGS,,5657979,301672,ne,-123.0762407009999,41.836427394000054
489997,CA,Siskiyou,Adit,,46,"Seiad Valley",1955,62500,USGS,,5657979,301672,ne,-123.0759307539999,41.83602540700008
48453,CA,Siskiyou,Adit,,99,"Kangaroo Mtn.",1980,24000,"CA Dept Conserv",,5516319,291784,e,-123.12690924999993,41.87923710600006
489773,CA,Siskiyou,Adit,,79,"Seiad Valley",1955,62500,USGS,,5657979,301672,e,-123.1286730189999,41.878675144000056
489714,CA,Siskiyou,Adit,,243,"Seiad Valley",1955,62500,USGS,,5657979,301672,sw,-123.09572874399993,41.77394429800006
489923,CA,Siskiyou,Adit,,213,"Seiad Valley",1955,62500,USGS,,5657979,301672,sw,-123.09611317899993,41.774432931000035
48630,CA,Siskiyou,Adit,Mine,286,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,w,-123.09616720399993,41.775072513000055
48648,CA,Siskiyou,Adit,Mine,288,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,w,-123.09569786299994,41.77426171600007
489666,CA,Siskiyou,Adit,"Ladd Mine",290,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.12145737999992,41.82146499000004
489672,CA,Siskiyou,Adit,,278,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.14385170899993,41.909585726000046
489899,CA,Siskiyou,Adit,,256,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.10472804799991,41.795178254000064
489905,CA,Siskiyou,Adit,,292,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.1052949669999,41.794501109000066
489968,CA,Siskiyou,Adit,,288,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.1210509679999,41.82089962900005
490001,CA,Siskiyou,Adit,,262,"Seiad Valley",1955,62500,USGS,,5657979,301672,w,-123.0876882309999,41.86327146500008
48482,CA,Siskiyou,Adit,,316,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,nw,-123.12106832599994,41.82151658400005
48587,CA,Siskiyou,Adit,Mine,295,"Dutch Creek",1980,24000,"CA Dept Conserv",,5512939,302964,nw,-123.1245799109999,41.88023621500008
48592,CA,Siskiyou,Adit,"Ladd Mine",314,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,nw,-123.12202572799993,41.821828071000084
48642,CA,Siskiyou,Adit,,309,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,nw,-123.12153914999993,41.82091683200008
48744,CA,Siskiyou,Adit,,311,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,nw,-123.12138051199992,41.821142086000066
48756,CA,Siskiyou,Adit,,312,Hamburg,1980,24000,"CA Dept Conserv",,5515077,291138,nw,-123.1201123169999,41.82123667500008
489567,CA,Siskiyou,Adit,,313,"Seiad Valley",1955,62500,USGS,,5657979,301672,nw,-123.08902229799992,41.86228230200004
489584,CA,Siskiyou,Adit,,326,"Seiad Valley",1955,62500,USGS,,5657979,301672,nw,-123.12079208299991,41.82156302300007
489963,CA,Siskiyou,Adit,,320,"Seiad Valley",1955,62500,USGS,,5657979,301672,nw,-123.1215915819999,41.82052557800006
489624,CA,Siskiyou,Adit,,359,"Seiad Valley",1955,62500,USGS,,5657979,301672,n,-123.05653460499991,41.84878684600005
489689,CA,Siskiyou,Adit,Tunnel,358,"Seiad Valley",1955,62500,USGS,,5657979,301672,n,-123.1609166419999,41.93361025200005
50296,CA,Siskiyou,"Borrow Pit",,0,"Sams Neck",1985,24000,"CA Dept Conserv",,5522209,294935,,-122.04185713099992,41.962891150000075
50333,CA,Siskiyou,"Borrow Pit",,0,"Sams Neck",1985,24000,"CA Dept Conserv",,5522209,294935,,-122.03942836899989,41.96403684000006
50375,CA,Siskiyou,"Borrow Pit",,0,"Sams Neck",1985,24000,"CA Dept Conserv",,5522209,294935,,-122.03801019199994,41.963515219000044
490462,CA,Siskiyou,"Cinder Pit",,0,Macdoel,1954,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5657741,298094,,-122.03906788199993,41.964230057000066
58717,CA,Siskiyou,"Mine Shaft","Negro Boy Mine",0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61904473699991,41.86167755900004
58726,CA,Siskiyou,"Mine Shaft",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.6544857859999,41.79775662700007
58736,CA,Siskiyou,"Mine Shaft",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.6497512339999,41.854730301000075
83829,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.6224170239999,41.851325219000046
83834,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.6229914139999,41.83791675400005
83848,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.6297395879999,41.82874717400006
83859,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.6392662049999,41.82296575000004
83860,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61704643899992,41.84520794900004
83872,CA,Siskiyou,"Prospect Pit",,0,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,,-122.6306249509999,41.83521837600006
83874,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.6191773189999,41.86122723100004
83875,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.6209649839999,41.840252605000046
83880,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.6208147019999,41.84494330900009
83887,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61860974199993,41.86741865000005
83896,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.62012519799993,41.853890386000046
